Order_Date,Ship_Mode,Segment,City,State,Region,Category,Sub_Category,Sales,Month,Quarter
2017-10-20,Standard Class,Corporate,El Cajon,California,West,Furniture,Chairs,387.136,10,4
2016-06-13,Second Class,Home Office,Springfield,Ohio,East,Office Supplies,Art,3.424,6,2
2016-06-26,Standard Class,Home Office,Lakewood,Ohio,East,Office Supplies,Paper,43.056,6,2
2017-02-21,Standard Class,Home Office,Tampa,Florida,South,Office Supplies,Binders,3.762,2,1
2017-02-21,Standard Class,Home Office,Tampa,Florida,South,Office Supplies,Binders,34.86,2,1
2017-02-21,Standard Class,Home Office,Tampa,Florida,South,Office Supplies,Storage,432.456,2,1
2018-05-09,First Class,Corporate,Jacksonville,North Carolina,South,Office Supplies,Envelopes,65.232,5,2
2018-05-09,First Class,Corporate,Jacksonville,North Carolina,South,Furniture,Chairs,207.0,5,2
2016-12-21,Second Class,Home Office,Saint Charles,Illinois,Central,Office Supplies,Art,59.904,12,4
2016-12-21,Second Class,Home Office,Saint Charles,Illinois,Central,Furniture,Furnishings,51.756,12,4
2015-08-12,Standard Class,Home Office,Miami,Florida,South,Office Supplies,Paper,31.104,8,3
2015-08-12,Standard Class,Home Office,Miami,Florida,South,Office Supplies,Art,47.96,8,3
2015-08-12,Standard Class,Home Office,Miami,Florida,South,Technology,Accessories,158.928,8,3
2015-08-12,Standard Class,Home Office,Miami,Florida,South,Office Supplies,Appliances,211.248,8,3
2015-08-12,Standard Class,Home Office,Miami,Florida,South,Office Supplies,Supplies,5.552,8,3
2015-08-12,Standard Class,Home Office,Miami,Florida,South,Office Supplies,Labels,2.952,8,3
2016-12-11,Standard Class,Consumer,Troy,Ohio,East,Office Supplies,Binders,10.332,12,4
2018-11-03,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,18.368,11,4
2018-03-13,Standard Class,Consumer,New York City,New York,East,Technology,Phones,299.9,3,1
2017-05-30,Standard Class,Corporate,Arlington,Virginia,South,Office Supplies,Envelopes,26.55,5,2
2017-05-30,Standard Class,Corporate,Arlington,Virginia,South,Technology,Accessories,111.98,5,2
2016-07-05,Standard Class,Corporate,Charlotte,North Carolina,South,Furniture,Furnishings,4.928,7,3
2016-07-05,Standard Class,Corporate,Charlotte,North Carolina,South,Office Supplies,Labels,11.784,7,3
2015-03-11,Standard Class,Consumer,Roseville,California,West,Office Supplies,Art,7.98,3,1
2016-04-20,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Envelopes,180.96,4,2
2018-07-26,Standard Class,Corporate,Los Angeles,California,West,Furniture,Chairs,362.352,7,3
2015-10-31,Second Class,Home Office,San Francisco,California,West,Technology,Phones,73.584,10,4
2018-11-03,Standard Class,Consumer,Bakersfield,California,West,Furniture,Tables,486.368,11,4
2017-08-11,Standard Class,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Paper,32.4,8,3
2017-08-11,Standard Class,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Binders,41.86,8,3
2017-08-11,Standard Class,Home Office,Tulsa,Oklahoma,Central,Office Supplies,Binders,77.56,8,3
2017-07-25,Same Day,Home Office,San Francisco,California,West,Office Supplies,Art,37.17,7,3
2015-03-01,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,137.352,3,1
2015-03-01,Standard Class,Consumer,Houston,Texas,Central,Furniture,Tables,376.509,3,1
2018-01-26,Standard Class,Consumer,Columbus,Georgia,South,Furniture,Furnishings,62.72,1,1
2015-07-12,Standard Class,Home Office,League City,Texas,Central,Office Supplies,Fasteners,3.488,7,3
2015-07-12,Standard Class,Home Office,League City,Texas,Central,Office Supplies,Art,22.288,7,3
2015-07-12,Standard Class,Home Office,League City,Texas,Central,Office Supplies,Paper,16.032,7,3
2018-04-11,Standard Class,Consumer,Burlington,North Carolina,South,Office Supplies,Art,1.752,4,2
2018-04-11,Standard Class,Consumer,Burlington,North Carolina,South,Office Supplies,Art,20.992,4,2
2018-11-13,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,11.21,11,4
2016-12-05,First Class,Consumer,Dallas,Texas,Central,Office Supplies,Art,45.04,12,4
2017-09-26,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,15.624,9,3
2017-11-19,Standard Class,Consumer,Long Beach,New York,East,Office Supplies,Appliances,8.74,11,4
2017-11-19,Standard Class,Consumer,Long Beach,New York,East,Office Supplies,Paper,44.75,11,4
2018-09-08,First Class,Home Office,Hialeah,Florida,South,Office Supplies,Storage,61.68,9,3
2018-09-08,First Class,Home Office,Hialeah,Florida,South,Technology,Phones,158.376,9,3
2018-07-21,Second Class,Corporate,Aurora,Illinois,Central,Office Supplies,Binders,2.864,7,3
2018-07-21,Second Class,Corporate,Aurora,Illinois,Central,Office Supplies,Binders,94.192,7,3
2018-10-06,Standard Class,Consumer,Belleville,New Jersey,East,Office Supplies,Paper,143.7,10,4
2018-10-06,Standard Class,Consumer,Belleville,New Jersey,East,Office Supplies,Paper,6.48,10,4
2018-11-07,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,7.88,11,4
2017-03-09,First Class,Consumer,Andover,Massachusetts,East,Office Supplies,Storage,11.21,3,1
2017-03-09,First Class,Consumer,Andover,Massachusetts,East,Furniture,Chairs,354.9,3,1
2017-03-09,First Class,Consumer,Andover,Massachusetts,East,Office Supplies,Paper,17.94,3,1
2017-03-09,First Class,Consumer,Andover,Massachusetts,East,Office Supplies,Binders,51.8,3,1
2018-05-13,Second Class,Home Office,Newark,Delaware,East,Office Supplies,Binders,299.52,5,2
2017-07-02,Standard Class,Consumer,Arlington,Virginia,South,Office Supplies,Art,7.7,7,3
2015-12-27,Standard Class,Corporate,Decatur,Alabama,South,Office Supplies,Paper,23.92,12,4
2015-12-27,Standard Class,Corporate,Decatur,Alabama,South,Technology,Accessories,498.0,12,4
2018-04-13,Standard Class,Corporate,Hesperia,California,West,Furniture,Chairs,436.704,4,2
2015-11-14,Standard Class,Consumer,Chesapeake,Virginia,South,Office Supplies,Paper,32.4,11,4
2018-06-11,First Class,Consumer,Los Angeles,California,West,Office Supplies,Appliances,61.44,6,2
2017-11-25,Standard Class,Consumer,Huntsville,Alabama,South,Office Supplies,Storage,73.36,11,4
2015-03-21,Standard Class,Consumer,Knoxville,Tennessee,South,Office Supplies,Labels,59.2,3,1
2015-03-21,Standard Class,Consumer,Knoxville,Tennessee,South,Furniture,Furnishings,32.952,3,1
2015-03-21,Standard Class,Consumer,Knoxville,Tennessee,South,Furniture,Chairs,218.376,3,1
2016-04-30,Standard Class,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,31.4,4,2
2016-04-30,Standard Class,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,9.48,4,2
2016-04-30,Standard Class,Corporate,Lawrence,Massachusetts,East,Technology,Phones,209.5,4,2
2016-04-30,Standard Class,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,24.3,4,2
2016-04-30,Standard Class,Corporate,Lawrence,Massachusetts,East,Office Supplies,Paper,6.48,4,2
2018-05-03,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,32.448,5,2
2018-05-03,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,26.388,5,2
2018-05-03,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,373.47,5,2
2018-05-03,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,64.2,5,2
2018-05-03,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,8.0,5,2
2017-08-26,Standard Class,Consumer,Athens,Georgia,South,Furniture,Furnishings,186.54,8,3
2015-04-11,Standard Class,Consumer,Great Falls,Montana,West,Office Supplies,Storage,87.08,4,2
2015-04-11,Standard Class,Consumer,Great Falls,Montana,West,Technology,Phones,105.584,4,2
2015-04-11,Standard Class,Consumer,Great Falls,Montana,West,Technology,Accessories,217.44,4,2
2018-01-02,Second Class,Consumer,El Paso,Texas,Central,Office Supplies,Art,31.744,1,1
2018-01-02,Second Class,Consumer,El Paso,Texas,Central,Office Supplies,Appliances,5.432,1,1
2018-01-02,Second Class,Consumer,El Paso,Texas,Central,Office Supplies,Storage,372.144,1,1
2015-09-07,Second Class,Corporate,Santa Clara,California,West,Office Supplies,Supplies,27.36,9,3
2015-09-07,Second Class,Corporate,Santa Clara,California,West,Office Supplies,Paper,20.56,9,3
2015-09-07,Second Class,Corporate,Santa Clara,California,West,Office Supplies,Binders,83.92,9,3
2017-10-17,Standard Class,Home Office,Fresno,California,West,Furniture,Bookcases,120.666,10,4
2015-12-27,First Class,Consumer,Fort Worth,Texas,Central,Office Supplies,Binders,4.984,12,4
2017-11-24,Standard Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,82.26,11,4
2017-11-10,First Class,Consumer,San Francisco,California,West,Office Supplies,Storage,29.74,11,4
2016-01-05,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Appliances,87.36,1,1
2016-01-05,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Binders,56.16,1,1
2018-03-21,Standard Class,Corporate,Pompano Beach,Florida,South,Office Supplies,Appliances,64.384,3,1
2016-11-12,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Storage,64.784,11,4
2016-11-12,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,15.552,11,4
2016-11-12,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Envelopes,223.888,11,4
2015-09-09,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,10.896,9,3
2017-03-17,Second Class,Consumer,San Francisco,California,West,Technology,Phones,84.784,3,1
2017-02-08,Standard Class,Corporate,Houston,Texas,Central,Furniture,Chairs,241.5,2,1
2017-11-26,First Class,Home Office,Shelton,Connecticut,East,Technology,Accessories,59.97,11,4
2017-11-26,First Class,Home Office,Shelton,Connecticut,East,Office Supplies,Paper,13.36,11,4
2018-09-04,Standard Class,Corporate,Oakland,California,West,Office Supplies,Binders,11.808,9,3
2016-05-28,Standard Class,Consumer,Manchester,Connecticut,East,Office Supplies,Storage,16.24,5,2
2016-05-28,Standard Class,Consumer,Manchester,Connecticut,East,Office Supplies,Storage,77.55,5,2
2015-11-01,Standard Class,Corporate,Orange,New Jersey,East,Office Supplies,Appliances,76.12,11,4
2017-12-27,First Class,Home Office,Akron,Ohio,East,Office Supplies,Fasteners,17.184,12,4
2018-12-04,First Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,11.76,12,4
2018-12-23,Standard Class,Home Office,Danbury,Connecticut,East,Furniture,Furnishings,27.46,12,4
2017-12-01,Second Class,Consumer,Franklin,Massachusetts,East,Technology,Phones,137.94,12,4
2017-12-01,Second Class,Consumer,Franklin,Massachusetts,East,Furniture,Furnishings,111.15,12,4
2017-12-01,Second Class,Consumer,Franklin,Massachusetts,East,Furniture,Tables,366.009,12,4
2015-06-30,Same Day,Consumer,Wilmington,North Carolina,South,Office Supplies,Paper,310.688,6,2
2015-09-03,First Class,Home Office,Houston,Texas,Central,Office Supplies,Binders,7.68,9,3
2018-11-02,Second Class,Home Office,Springfield,Ohio,East,Furniture,Chairs,155.372,11,4
2016-04-13,Standard Class,Consumer,Glendale,Arizona,West,Office Supplies,Storage,10.744,4,2
2016-12-05,Second Class,Consumer,New York City,New York,East,Office Supplies,Binders,232.4,12,4
2016-12-05,Second Class,Consumer,New York City,New York,East,Furniture,Chairs,164.646,12,4
2016-12-05,Second Class,Consumer,New York City,New York,East,Office Supplies,Paper,22.68,12,4
2017-02-01,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,105.52,2,1
2018-07-08,Standard Class,Corporate,Newark,Delaware,East,Furniture,Furnishings,83.92,7,3
2018-07-08,Standard Class,Corporate,Newark,Delaware,East,Technology,Accessories,141.9,7,3
2018-07-08,Standard Class,Corporate,Newark,Delaware,East,Furniture,Furnishings,39.98,7,3
2018-07-08,Standard Class,Corporate,Newark,Delaware,East,Office Supplies,Art,28.91,7,3
2018-07-08,Standard Class,Corporate,Newark,Delaware,East,Office Supplies,Art,174.95,7,3
2016-12-11,Standard Class,Home Office,San Bernardino,California,West,Office Supplies,Binders,110.528,12,4
2017-05-09,Second Class,Consumer,Salem,Virginia,South,Office Supplies,Art,27.86,5,2
2017-12-17,Standard Class,Corporate,Arlington,Texas,Central,Office Supplies,Paper,51.84,12,4
2017-12-17,Standard Class,Corporate,Arlington,Texas,Central,Technology,Accessories,165.6,12,4
2018-04-06,Standard Class,Home Office,Marion,Iowa,Central,Office Supplies,Paper,106.32,4,2
2018-05-09,First Class,Home Office,Seattle,Washington,West,Office Supplies,Binders,147.92,5,2
2018-05-09,First Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,104.28,5,2
2018-05-09,First Class,Home Office,Seattle,Washington,West,Furniture,Tables,286.85,5,2
2018-05-09,First Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,66.96,5,2
2018-05-09,First Class,Home Office,Seattle,Washington,West,Technology,Accessories,199.98,5,2
2018-10-12,Standard Class,Consumer,Lakewood,New Jersey,East,Technology,Accessories,45.0,10,4
2018-10-12,Standard Class,Consumer,Lakewood,New Jersey,East,Office Supplies,Fasteners,17.9,10,4
2018-10-12,Standard Class,Consumer,Lakewood,New Jersey,East,Furniture,Furnishings,40.48,10,4
2017-08-28,First Class,Corporate,Cincinnati,Ohio,East,Office Supplies,Binders,18.432,8,3
2016-10-02,Standard Class,Consumer,Thornton,Colorado,West,Office Supplies,Supplies,10.944,10,4
2018-11-23,First Class,Consumer,Roseville,Michigan,Central,Office Supplies,Supplies,4.36,11,4
2018-11-12,Standard Class,Corporate,Tempe,Arizona,West,Technology,Accessories,62.352,11,4
2017-12-19,Second Class,Consumer,Reading,Pennsylvania,East,Furniture,Furnishings,303.92,12,4
2015-03-30,Standard Class,Consumer,Apple Valley,Minnesota,Central,Office Supplies,Storage,129.3,3,1
2018-11-08,Standard Class,Corporate,Baltimore,Maryland,East,Furniture,Furnishings,274.2,11,4
2015-09-14,Second Class,Corporate,Corpus Christi,Texas,Central,Office Supplies,Fasteners,6.048,9,3
2015-09-14,Second Class,Corporate,Corpus Christi,Texas,Central,Office Supplies,Paper,6.848,9,3
2015-09-14,Second Class,Corporate,Corpus Christi,Texas,Central,Furniture,Furnishings,9.96,9,3
2015-09-14,Second Class,Corporate,Corpus Christi,Texas,Central,Office Supplies,Binders,8.552,9,3
2016-09-20,Standard Class,Consumer,Las Vegas,Nevada,West,Office Supplies,Binders,45.584,9,3
2016-12-10,Standard Class,Consumer,Cleveland,Ohio,East,Technology,Accessories,25.488,12,4
2015-05-28,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,136.96,5,2
2018-03-14,Second Class,Corporate,Chicago,Illinois,Central,Technology,Phones,49.616,3,1
2017-12-08,Second Class,Home Office,Columbus,Ohio,East,Office Supplies,Paper,10.584,12,4
2018-05-06,Standard Class,Consumer,Tucson,Arizona,West,Office Supplies,Paper,84.416,5,2
2017-03-06,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,431.94,3,1
2017-03-06,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.043,3,1
2017-03-06,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Phones,68.238,3,1
2018-10-23,First Class,Corporate,Cranston,Rhode Island,East,Furniture,Tables,240.744,10,4
2018-10-23,First Class,Corporate,Cranston,Rhode Island,East,Furniture,Furnishings,35.0,10,4
2018-10-23,First Class,Corporate,Cranston,Rhode Island,East,Furniture,Furnishings,210.68,10,4
2018-10-23,First Class,Corporate,Cranston,Rhode Island,East,Office Supplies,Paper,43.44,10,4
2018-10-23,First Class,Corporate,Cranston,Rhode Island,East,Office Supplies,Appliances,2.22,10,4
2017-04-18,Standard Class,Corporate,Houston,Texas,Central,Furniture,Chairs,344.372,4,2
2017-04-18,Standard Class,Corporate,Houston,Texas,Central,Furniture,Furnishings,127.88,4,2
2017-05-22,Standard Class,Corporate,Los Angeles,California,West,Technology,Phones,222.384,5,2
2018-05-28,Second Class,Corporate,Chicago,Illinois,Central,Furniture,Chairs,106.869,5,2
2018-05-28,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,3.564,5,2
2015-08-25,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,25.68,8,3
2015-08-25,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,12.384,8,3
2015-08-30,Standard Class,Consumer,Bristol,Connecticut,East,Office Supplies,Binders,25.3,8,3
2015-08-30,Standard Class,Consumer,Bristol,Connecticut,East,Office Supplies,Storage,95.94,8,3
2016-09-03,Second Class,Consumer,Holland,Michigan,Central,Office Supplies,Labels,7.5,9,3
2015-03-28,Standard Class,Home Office,Albuquerque,New Mexico,West,Technology,Phones,302.376,3,1
2016-05-10,Standard Class,Consumer,Louisville,Colorado,West,Technology,Accessories,46.688,5,2
2016-04-09,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,17.94,4,2
2016-04-09,Standard Class,Consumer,Norwich,Connecticut,East,Office Supplies,Appliances,370.14,4,2
2017-09-19,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Binders,8.928,9,3
2018-04-23,Standard Class,Home Office,Clarksville,Tennessee,South,Furniture,Bookcases,387.136,4,2
2018-04-23,Standard Class,Home Office,Clarksville,Tennessee,South,Technology,Accessories,45.408,4,2
2018-04-23,Standard Class,Home Office,Clarksville,Tennessee,South,Furniture,Furnishings,77.952,4,2
2018-04-23,Standard Class,Home Office,Clarksville,Tennessee,South,Office Supplies,Labels,3.0,4,2
2016-10-22,Second Class,Consumer,Hollywood,Florida,South,Office Supplies,Storage,9.952,10,4
2018-04-09,Standard Class,Corporate,York,Pennsylvania,East,Office Supplies,Binders,37.896,4,2
2018-04-09,Standard Class,Corporate,York,Pennsylvania,East,Office Supplies,Paper,65.584,4,2
2018-10-27,Standard Class,Home Office,Mesa,Arizona,West,Office Supplies,Paper,44.784,10,4
2018-12-18,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Art,5.76,12,4
